Area_ID,Latitude,Longitude,Crime_Count,Violent_Crime,Theft_Count,Assault_Count,Harassment_Count,Hour,Day,Month,Weekend,Streetlight_Count,Working_Streetlights,Broken_Streetlights,Population_Density,Footfall,Bus_Stop_Count,Metro_Distance_km,Police_Distance_km,Hospital_Distance_km,School_Count,Commercial_Area,Residential_Area,Weather,Visibility,CCTV_Count,Previous_Risk,Crime_Trend,Emergency_Calls,Risk_Level
146,12.942577566010113,80.22246427322948,2,0,0,0,0,10,Sun,5,0,12,8,4,6346,2511,7,4.19,8.65,3.96,8,1,0,Sunny,Poor,56,Medium,Increasing,12,Low
147,12.974271696587778,80.46863341497608,46,1,45,1,0,1,Sun,7,0,57,44,13,21739,4976,18,5.35,9.75,4.69,4,1,0,Cloudy,Poor,79,Medium,Increasing,42,High
148,12.842467911898819,80.45362303158127,63,1,6,1,0,12,Fri,7,0,64,51,13,14095,3879,4,1.07,2.2,4.83,16,0,1,Sunny,Poor,96,Medium,Increasing,47,High
149,12.824352781142796,80.4079049347072,58,3,5,1,2,17,Sat,7,0,14,10,4,1007,833,14,12.74,6.01,2.67,1,1,1,Cloudy,Poor,87,High,Increasing,55,High
150,13.248757200321217,80.50616994314169,80,9,41,5,4,4,Wed,1,0,29,21,8,697,1524,10,4.19,11.87,3.22,12,1,1,Rain,Poor,32,Medium,Increasing,43,High
151,12.949113484621535,80.22813582778859,39,6,8,0,6,13,Fri,5,0,31,23,8,21873,3062,4,9.88,11.2,8.55,11,0,1,Cloudy,Medium,43,Low,Stable,46,High
152,12.840585297684052,80.57084975048123,56,9,12,3,6,10,Thu,4,1,80,61,19,15396,3325,1,6.73,11.22,10.55,5,0,1,Sunny,Good,55,High,Increasing,55,High
153,12.90809937125828,80.55343907648896,63,14,43,11,3,17,Thu,3,0,42,30,12,7414,4378,6,2.27,10.08,11.02,16,0,1,Fog,Good,12,Low,Increasing,50,High
154,12.934261596168044,80.50013721104379,54,4,3,1,3,22,Sun,11,0,10,9,1,15124,2405,22,13.13,9.12,9.59,17,1,1,Cloudy,Medium,92,Low,Increasing,35,High
155,13.19922957858487,80.13849003489986,37,7,20,1,6,1,Mon,3,0,30,23,7,5379,1506,26,10.22,5.22,1.46,11,0,1,Cloudy,Poor,15,Medium,Stable,18,High
156,13.250221317029558,80.29793025950816,38,19,18,17,2,2,Tue,5,1,16,15,1,5077,3853,7,13.41,3.33,10.16,18,0,1,Sunny,Poor,38,Low,Stable,0,High
157,13.193919128030647,80.030033419305,31,10,11,2,8,10,Fri,8,0,19,13,6,10272,568,3,6.88,8.71,8.99,5,0,1,Fog,Medium,76,High,Increasing,2,Medium
158,12.858336072026235,80.3880865858339,9,2,2,1,1,4,Fri,6,0,26,25,1,11366,40,4,13.11,10.12,5.81,8,0,1,Sunny,Good,12,Medium,Stable,9,Medium
159,13.124627046812696,80.19456286192452,5,2,2,1,1,7,Sun,9,1,30,26,4,13729,4548,27,1.99,2.52,2.95,17,0,1,Cloudy,Good,64,Medium,Increasing,6,Low
160,13.27462920413051,80.34224695657612,21,2,8,0,2,22,Fri,2,0,59,47,12,20955,4244,21,8.59,1.4,1.54,18,0,1,Cloudy,Good,27,Low,Increasing,52,Medium
161,13.00237714491614,80.05884520280908,22,4,10,0,4,6,Tue,12,0,64,46,18,6490,88,1,13.98,3.88,9.46,2,0,1,Cloudy,Good,100,Low,Stable,9,Medium
162,12.918920385501826,80.13178583243207,0,0,0,0,0,10,Sun,2,0,72,48,24,11313,565,20,9.58,9.04,2.47,1,1,0,Fog,Good,46,High,Stable,51,Low
163,13.247334449721391,80.08096480485487,59,26,10,13,13,22,Tue,1,0,54,38,16,10296,4862,30,14.19,6.43,1.48,8,0,1,Cloudy,Good,96,High,Stable,37,High
164,13.326535660740529,80.34500229913645,50,21,25,12,9,21,Sun,1,0,48,36,12,13811,713,21,10.11,2.82,9.52,19,1,1,Rain,Good,54,Low,Increasing,38,High
165,13.08523027487989,80.24648396941166,69,13,5,5,8,9,Thu,6,0,55,41,14,20792,266,22,1.41,3.58,3.33,14,0,1,Cloudy,Good,52,Low,Decreasing,43,High
166,13.293761688008242,80.11046362395437,46,5,14,2,3,8,Fri,3,0,55,46,9,16873,2609,6,7.65,11.47,11.86,5,0,1,Sunny,Good,50,Medium,Increasing,6,High
167,13.285636806445495,80.15048727126383,65,24,8,24,0,11,Thu,9,0,37,27,10,14132,621,9,5.03,6.22,3.27,11,0,1,Fog,Poor,39,Medium,Decreasing,58,High
168,13.018233531824869,80.5857191012114,15,6,7,2,4,1,Fri,11,0,70,66,4,24383,4973,4,0.62,9.02,3.97,0,0,1,Cloudy,Good,34,High,Increasing,25,Low
169,13.184897628346743,80.16852290910764,3,1,2,1,0,7,Tue,9,0,15,10,5,21453,3116,28,14.62,5.97,4.39,8,1,0,Cloudy,Poor,41,Medium,Decreasing,50,Low
170,12.92047063342926,80.48446406518248,66,10,43,4,6,1,Thu,12,1,11,9,2,13049,2950,30,2.89,11.55,3.78,15,1,0,Rain,Medium,25,Medium,Stable,43,High
171,12.991775585944282,80.47596266551434,79,28,32,26,2,15,Sun,4,1,57,52,5,10813,360,17,11.38,1.91,5.7,13,1,1,Sunny,Medium,96,High,Stable,45,High
172,12.973025315335748,80.37811683470501,5,2,2,1,1,8,Sat,1,0,51,43,8,8474,572,26,1.54,10.52,7.27,13,0,1,Sunny,Medium,91,High,Increasing,41,Low
173,13.245414976888966,80.07069859850978,43,12,25,7,5,12,Fri,12,0,48,37,11,6586,1174,28,7.87,6.43,8.07,9,0,1,Cloudy,Medium,17,Low,Stable,59,High
174,12.80186469786734,80.34430278689182,27,9,8,2,7,7,Fri,7,0,24,21,3,22505,1955,23,13.49,6.06,10.8,20,1,1,Rain,Good,48,High,Increasing,45,Medium
175,13.294547810446035,80.16381691965914,12,2,10,2,0,6,Fri,5,0,15,13,2,1264,4237,0,12.6,0.96,3.97,14,1,0,Cloudy,Medium,80,High,Decreasing,28,Low
176,13.28442518278479,80.0237632030451,37,10,10,8,2,14,Thu,4,1,77,70,7,7638,4559,25,3.21,9.54,10.09,18,0,1,Sunny,Good,68,Medium,Decreasing,1,Medium
177,13.0246447729903,80.57271197272841,14,6,6,4,2,8,Sat,10,0,80,67,13,7914,448,8,14.42,9.67,4.02,2,0,1,Fog,Poor,82,High,Stable,27,Medium
178,13.170607907122314,80.11444190297281,21,4,6,0,4,19,Fri,7,1,71,71,0,14872,1619,6,11.17,9.5,9.3,17,0,1,Rain,Poor,96,High,Decreasing,58,Low
179,13.23170749105115,80.03763765701908,80,34,16,22,12,6,Sun,11,0,25,20,5,12118,2504,13,11.12,1.35,8.33,0,1,0,Fog,Good,91,Medium,Increasing,54,High
180,13.3305574408379,80.29161220039683,60,28,8,27,1,2,Tue,6,0,18,14,4,18962,2058,0,3.22,6.14,3.1,6,1,1,Rain,Poor,90,Low,Stable,10,High
181,12.807725392778796,80.12841724184699,1,0,1,0,0,18,Mon,1,0,31,22,9,18004,581,14,5.14,10.32,6.76,15,0,1,Cloudy,Good,98,Medium,Stable,13,Low
182,12.858835567196705,80.5265606841128,74,28,4,18,10,6,Thu,10,0,11,8,3,6036,3278,22,12.94,7.86,11.88,20,0,1,Fog,Poor,60,High,Stable,7,High
183,12.83764501675845,80.14316061198701,28,10,1,3,7,7,Mon,10,1,17,16,1,530,311,30,6.09,5.65,11.3,7,1,1,Sunny,Poor,99,Medium,Increasing,2,Medium
184,13.087308049606326,80.57388511048472,67,10,39,8,2,22,Wed,3,1,46,43,3,17205,3126,17,0.13,11.0,10.23,20,0,1,Sunny,Poor,10,High,Decreasing,42,High
185,13.074248922155615,80.40242214504316,23,8,14,3,5,17,Sun,1,0,20,15,5,21801,1696,2,14.75,8.09,7.39,17,0,1,Rain,Poor,66,Low,Decreasing,5,Medium
186,13.328815137661952,80.59019635216035,39,9,4,7,2,2,Mon,5,0,78,68,10,6792,56,24,0.75,1.04,8.23,19,1,0,Fog,Medium,27,Low,Decreasing,58,High
187,13.302312919760814,80.43000245867319,55,25,28,1,24,0,Sat,3,0,28,19,9,10113,3618,27,2.1,3.14,9.47,11,0,1,Rain,Medium,3,Low,Stable,10,High
188,13.193536469037243,80.28398826165049,35,7,0,6,1,19,Thu,6,0,73,73,0,11664,1890,0,5.42,6.57,9.81,7,0,1,Sunny,Poor,43,Medium,Increasing,6,Medium
189,13.176186302320453,80.22027536957378,20,3,16,0,3,17,Fri,8,1,73,66,7,13853,4250,6,14.51,8.31,1.17,6,1,1,Sunny,Poor,36,Low,Increasing,45,Low
190,13.062795229021921,80.41212735697523,50,7,21,4,3,22,Mon,5,0,8,8,0,23147,1713,23,9.31,7.73,7.91,18,0,1,Sunny,Poor,18,Medium,Stable,44,High
191,12.83836475191831,80.04014697612381,18,8,1,7,1,0,Thu,2,1,70,48,22,9460,3686,13,1.59,2.22,3.71,5,1,1,Sunny,Medium,56,Low,Increasing,53,Medium
192,13.297257298757874,80.1357535098787,42,8,0,3,5,6,Mon,11,0,14,14,0,5678,4808,15,4.02,3.81,0.64,3,0,1,Fog,Medium,7,Low,Decreasing,36,Medium
193,12.838879452478372,80.00889088482407,46,17,23,5,12,4,Tue,6,0,22,17,5,24655,2061,27,2.58,4.51,7.99,7,0,1,Rain,Medium,21,Low,Decreasing,14,High
194,13.257587336231085,80.51188220694073,33,0,3,0,0,7,Tue,8,0,53,42,11,8194,2308,14,6.63,0.45,1.48,17,1,0,Fog,Good,91,Low,Stable,31,Low
195,13.055497062684296,80.03642858766754,56,15,15,10,5,6,Fri,6,1,76,75,1,2843,4172,27,11.19,2.75,6.8,12,0,1,Sunny,Medium,14,Low,Decreasing,15,High
196,13.318798108322646,80.12743069127872,58,25,8,2,23,2,Mon,8,0,62,42,20,10914,802,3,9.98,2.54,4.4,15,0,1,Rain,Good,61,High,Decreasing,40,High
197,13.186138062791395,80.41214892897214,63,8,41,5,3,1,Wed,4,0,23,17,6,11051,342,5,5.58,10.3,10.84,7,0,1,Fog,Poor,2,Low,Increasing,28,High
198,13.063409304509108,80.08429081815153,74,12,60,1,11,6,Sun,6,0,56,56,0,22753,1353,15,14.23,0.25,2.87,11,0,1,Fog,Poor,65,Low,Increasing,39,High
199,13.08226468951363,80.1859334021788,4,1,1,1,0,14,Mon,6,1,57,57,0,19131,3063,4,3.65,9.26,10.06,19,1,0,Fog,Medium,33,High,Increasing,16,Low
200,12.964334636748957,80.24961568332829,74,20,48,1,19,4,Sun,3,0,26,23,3,14355,1372,8,12.31,1.05,9.5,18,1,1,Cloudy,Good,84,Medium,Increasing,6,High
201,12.86246224180223,80.01050456272348,17,6,1,4,2,9,Wed,3,1,53,44,9,22229,4200,16,6.75,7.04,6.05,18,0,1,Rain,Poor,87,High,Increasing,27,Low
202,13.142189021626084,80.10891527619711,30,13,11,8,5,22,Thu,11,0,37,27,10,2905,467,25,7.13,7.53,8.1,0,0,1,Fog,Medium,56,Low,Stable,29,High
203,12.853370255043679,80.58257862869122,29,5,23,5,0,17,Thu,3,0,51,39,12,22236,4049,6,2.0,9.23,2.75,8,0,1,Sunny,Poor,14,High,Stable,56,High
204,13.187820722510489,80.28174335024812,69,22,22,22,0,14,Fri,10,0,60,50,10,6248,3946,12,10.18,8.35,9.39,11,0,1,Rain,Poor,14,High,Increasing,40,High
205,13.379793246547685,80.11778178976125,8,4,3,4,0,9,Tue,3,0,10,9,1,991,4878,2,10.91,6.46,3.34,0,0,1,Sunny,Poor,22,Low,Increasing,0,Low
206,12.959080197962878,80.4266597380577,10,0,3,0,0,7,Fri,2,1,65,55,10,2903,4278,27,4.45,4.25,9.0,8,1,0,Sunny,Good,42,Low,Increasing,16,Low
207,12.83139693154377,80.58413611171969,42,10,32,7,3,4,Mon,12,0,23,20,3,20330,4590,13,11.29,9.68,10.08,12,1,0,Sunny,Good,37,Low,Stable,51,High
208,13.15172970512025,80.11477777120724,29,9,2,7,2,22,Tue,8,0,77,64,13,5028,107,20,8.78,2.39,1.38,14,1,1,Rain,Poor,30,Low,Increasing,46,High
209,13.234616123244942,80.1325874634659,58,19,12,5,14,9,Mon,12,1,31,27,4,22209,2136,10,1.02,1.66,5.61,9,1,0,Rain,Poor,50,Medium,Decreasing,49,High
210,12.97607709340338,80.1950182386357,31,14,0,3,11,7,Sun,11,1,46,43,3,17106,4270,9,10.32,10.45,5.77,2,1,1,Sunny,Poor,13,Medium,Increasing,30,High
211,13.201118844063084,80.13312827251684,53,24,22,11,13,10,Fri,12,0,73,59,14,24247,2577,20,1.66,7.46,5.52,8,0,1,Sunny,Poor,17,High,Stable,4,High
212,12.8210748283564,80.39457595528009,66,5,9,3,2,21,Sun,7,0,17,12,5,24617,419,16,13.66,0.48,8.08,3,0,1,Sunny,Medium,89,High,Decreasing,52,High
213,13.0438086651375,80.1437927432672,43,11,7,3,8,12,Sat,7,0,63,46,17,4333,751,28,11.14,3.19,10.71,12,1,1,Cloudy,Good,60,Low,Decreasing,25,High
214,13.272435829622903,80.44939902511385,43,7,1,4,3,15,Fri,9,1,70,55,15,23284,1216,23,9.27,11.72,3.83,10,1,0,Cloudy,Poor,87,Low,Increasing,52,High
215,13.00628384505398,80.47247395111663,41,7,20,4,3,8,Sun,1,0,51,42,9,12776,2890,0,4.33,4.79,11.32,13,0,1,Cloudy,Poor,96,Low,Decreasing,56,Medium
216,12.890320656357773,80.18407247328706,55,26,9,4,22,16,Wed,7,0,35,27,8,23871,2755,5,0.92,8.08,10.76,10,0,1,Cloudy,Poor,99,Medium,Decreasing,50,High
217,13.082131091279873,80.27707501105473,43,11,15,1,10,23,Wed,4,0,17,17,0,11219,212,19,0.48,10.85,4.5,2,1,1,Sunny,Good,63,Medium,Stable,19,High
218,13.18317954226867,80.5322223166886,39,11,18,1,10,18,Thu,6,0,80,54,26,17491,560,21,6.3,5.86,10.58,7,1,0,Cloudy,Medium,26,Low,Decreasing,41,High
219,13.154522606294902,80.25941751609878,23,8,9,8,0,22,Wed,2,1,50,47,3,7785,4946,23,3.36,9.64,10.61,13,0,1,Fog,Poor,20,Low,Stable,59,Medium
220,12.9810582771523,80.19742147109899,69,32,0,9,23,23,Sun,8,0,53,36,17,5876,1501,3,9.77,0.31,10.56,18,0,1,Sunny,Good,46,High,Increasing,32,High
221,13.33919886669975,80.54027139266954,71,13,9,2,11,6,Sat,3,0,61,61,0,14388,1116,13,3.96,7.27,3.38,6,0,1,Fog,Good,65,Medium,Increasing,49,High
222,12.899257468052316,80.46967180477256,22,3,19,1,2,17,Sun,9,1,30,21,9,24143,899,8,10.71,9.02,8.56,13,0,1,Sunny,Medium,65,Low,Increasing,28,Medium
223,13.13559404765501,80.24902618739951,27,8,10,6,2,10,Wed,11,0,36,33,3,7960,1320,9,5.41,10.44,5.29,5,0,1,Cloudy,Medium,81,High,Increasing,9,Medium
224,12.874678932895785,80.17768028609574,75,31,30,17,14,13,Wed,8,0,65,49,16,6986,3865,2,2.26,7.14,2.11,11,1,0,Fog,Good,89,Medium,Decreasing,22,High
225,13.011194199494847,80.4144208275092,73,35,0,2,33,12,Fri,8,0,66,55,11,17175,3290,20,9.33,11.43,1.96,0,1,1,Cloudy,Poor,87,High,Stable,50,High
226,13.20634873458599,80.20403539747473,23,4,3,1,3,5,Fri,7,0,8,6,2,11091,3929,0,4.19,5.35,6.31,11,1,0,Rain,Poor,70,Medium,Stable,21,Medium
227,13.165488956415505,80.47157767351165,8,2,6,2,0,8,Wed,7,1,73,73,0,9538,2722,12,7.48,3.53,11.28,0,0,1,Cloudy,Good,9,Low,Increasing,47,Low
228,12.936792294171187,80.03455312149208,13,1,8,0,1,8,Mon,12,1,24,18,6,6822,326,2,12.89,9.0,4.69,20,0,1,Cloudy,Poor,90,Low,Increasing,19,Low
229,12.896269904632408,80.02340733865705,21,1,14,0,1,10,Sat,11,0,18,17,1,6970,4991,3,14.12,4.36,2.46,13,1,1,Fog,Medium,41,Low,Stable,14,Low
230,13.22352290853945,80.10506005808217,80,3,57,0,3,5,Thu,6,0,61,44,17,19364,113,10,13.23,5.47,7.25,12,0,1,Cloudy,Good,65,High,Increasing,31,High
231,12.893974521863498,80.38768199833304,65,0,46,0,0,16,Sun,12,0,29,20,9,12969,3348,19,7.25,4.07,7.0,5,1,0,Fog,Good,40,High,Decreasing,50,High
232,12.802569287974162,80.34793600449566,33,10,5,9,1,10,Mon,9,0,74,59,15,9514,679,13,12.45,5.96,0.65,2,1,0,Fog,Medium,73,Low,Decreasing,5,High
233,13.0258685854523,80.52590752592842,32,2,23,1,1,19,Thu,8,0,52,49,3,1669,4045,8,4.56,10.03,0.87,8,1,1,Rain,Good,100,Medium,Decreasing,29,Low
234,13.210056498423224,80.41842117967951,37,1,34,0,1,3,Sun,3,1,50,38,12,8662,2127,2,0.6,9.8,5.79,2,1,0,Cloudy,Medium,4,Medium,Stable,46,High
235,13.359670701364099,80.1111823914503,23,8,8,5,3,4,Thu,2,0,26,24,2,7811,3882,1,3.44,10.3,3.19,7,1,1,Rain,Good,20,Medium,Increasing,13,High
236,13.283357825783282,80.40919725772939,59,15,33,6,9,23,Wed,11,0,38,36,2,17560,980,4,6.14,6.69,2.1,15,1,0,Fog,Medium,60,High,Stable,35,High
237,12.89727686945858,80.53164681387848,17,7,9,4,3,11,Fri,2,0,47,35,12,19431,4484,14,11.58,2.22,3.88,3,1,1,Fog,Poor,36,Low,Decreasing,30,Low
238,13.374880374353674,80.39893946053037,24,4,9,1,3,5,Tue,10,0,80,78,2,14278,80,21,1.16,2.59,6.23,3,0,1,Cloudy,Poor,96,Low,Stable,43,Low
239,13.20692801735082,80.42791659385374,11,2,5,2,0,0,Fri,7,1,6,4,2,14123,2867,0,8.88,10.84,9.91,18,0,1,Cloudy,Good,25,Medium,Increasing,13,Medium
240,13.328290425567328,80.30933717171726,51,22,0,2,20,10,Fri,7,0,59,56,3,24953,2215,0,6.47,6.22,10.46,0,1,0,Fog,Poor,6,Medium,Decreasing,23,High
241,12.880038491006195,80.55146773412861,20,2,4,0,2,11,Tue,3,1,19,15,4,4589,1311,15,8.55,3.78,1.24,13,0,1,Sunny,Poor,59,Low,Stable,15,Low
242,13.35543530623689,80.00344722081086,61,18,24,13,5,11,Sun,2,1,47,32,15,1862,1821,16,14.89,11.71,0.68,7,0,1,Cloudy,Good,4,Medium,Increasing,16,High
243,12.853308816278657,80.38929790442663,65,28,15,21,7,13,Sat,2,0,24,22,2,10505,3538,13,13.66,3.96,8.5,5,0,1,Sunny,Medium,75,High,Decreasing,54,High
244,12.893950632894377,80.3751118695297,42,1,6,0,1,1,Tue,1,1,70,58,12,6008,1875,2,6.56,8.07,7.97,7,0,1,Sunny,Poor,59,Low,Stable,42,High
245,13.044771220182525,80.3217014343475,31,8,21,5,3,9,Thu,6,0,33,33,0,13631,3412,2,6.52,8.29,1.95,1,0,1,Cloudy,Medium,69,High,Decreasing,24,Medium
246,12.951795467111554,80.05951831938248,37,2,30,0,2,15,Sat,8,0,23,22,1,16349,3582,18,10.32,1.61,8.4,1,1,0,Sunny,Good,91,High,Increasing,3,Low
247,12.96095147437442,80.10232844961646,20,7,7,2,5,11,Tue,5,0,5,5,0,3497,4455,4,12.98,8.74,7.68,8,1,0,Sunny,Good,91,Low,Increasing,42,Low
248,12.825391591522566,80.21217830367777,71,28,41,25,3,9,Thu,6,0,77,60,17,6940,2549,11,7.3,6.27,4.11,11,1,0,Cloudy,Poor,65,Medium,Increasing,32,High
249,13.198494365503464,80.11126212497179,80,28,49,11,17,17,Sat,2,0,71,56,15,8658,4184,26,8.21,6.56,3.59,1,0,1,Fog,Medium,32,Medium,Stable,46,High
250,12.983836873419643,80.2156769503036,29,12,13,10,2,11,Sun,4,0,37,27,10,12507,137,1,1.01,3.35,4.39,13,1,1,Rain,Good,77,High,Increasing,30,Medium
251,13.242221319990348,80.1116123206362,62,2,45,0,2,3,Mon,5,0,48,35,13,14893,2363,5,4.78,5.11,11.69,5,0,1,Rain,Good,45,Low,Increasing,21,High
252,13.056333746421489,80.11538102396878,34,14,16,6,8,11,Tue,2,0,37,37,0,13343,3195,3,11.75,2.31,8.86,10,0,1,Cloudy,Poor,42,Low,Decreasing,39,Medium
253,12.812227066961269,80.40460483985862,25,11,13,3,8,19,Wed,2,1,34,27,7,19701,4707,16,1.91,10.6,6.9,20,1,0,Sunny,Poor,77,Medium,Increasing,15,Medium
254,13.3959049794813,80.54908959580904,42,12,7,10,2,0,Thu,2,0,59,52,7,11428,4810,17,9.54,2.96,6.28,9,1,1,Fog,Poor,34,High,Increasing,0,High
255,13.07716731232925,80.3594136817378,70,24,10,3,21,5,Thu,8,0,38,26,12,14931,745,2,13.08,3.8,8.35,2,0,1,Cloudy,Medium,11,High,Stable,27,High
256,12.97357367986046,80.42118598676255,21,1,16,1,0,16,Sun,12,0,19,17,2,10010,4432,10,13.18,2.59,4.36,19,0,1,Rain,Medium,78,Medium,Decreasing,39,Low
257,12.868633921590614,80.3938994481455,42,21,3,10,11,17,Tue,3,0,25,19,6,1242,2956,6,0.15,2.74,11.98,17,1,0,Rain,Medium,57,Medium,Decreasing,11,High
258,13.299146830663906,80.22496605581821,28,14,5,10,4,23,Sat,7,1,56,55,1,16786,4471,20,3.04,5.72,2.16,5,0,1,Cloudy,Medium,88,Low,Decreasing,44,Medium
259,13.105719921900285,80.18839230965261,61,23,7,4,19,17,Thu,12,0,40,36,4,10363,1647,18,9.29,6.6,9.38,7,1,0,Fog,Poor,85,Medium,Stable,48,High
260,13.129899205132405,80.09848775039087,10,4,4,0,4,1,Thu,2,0,80,58,22,17282,1209,26,12.7,3.28,2.21,16,0,1,Sunny,Poor,2,High,Increasing,28,Medium
261,13.119641683572482,80.51745819680008,43,19,0,4,15,6,Fri,11,0,48,37,11,2665,591,22,10.82,0.37,0.7,9,0,1,Rain,Medium,85,Medium,Increasing,55,High
262,13.277482744920558,80.16856133589026,36,7,9,1,6,0,Sun,12,0,75,60,15,20565,4920,14,2.24,10.36,8.42,12,0,1,Fog,Good,100,High,Stable,17,High
263,13.106293344115256,80.07992288929984,12,1,7,1,0,9,Tue,4,0,64,48,16,11901,4106,25,9.4,5.87,9.22,11,1,1,Cloudy,Good,51,Medium,Decreasing,46,Low
264,13.114789466996678,80.09245318513392,26,12,3,10,2,5,Sun,9,0,36,31,5,19213,772,9,5.29,3.24,1.54,12,1,0,Cloudy,Medium,75,Medium,Stable,55,Medium
265,13.298427968343391,80.33128698268172,21,4,3,3,1,19,Tue,3,0,64,51,13,22564,3578,16,1.6,2.35,5.0,4,1,1,Cloudy,Poor,40,Low,Increasing,17,Low
266,13.23314944912857,80.50447035516778,24,7,16,7,0,5,Sat,9,0,17,17,0,7028,3639,17,11.54,0.56,6.88,13,0,1,Rain,Poor,27,Low,Decreasing,60,Medium
267,13.008055021040061,80.06258266186687,39,4,16,4,0,2,Wed,3,0,17,17,0,19261,413,26,3.17,2.45,3.14,2,1,0,Fog,Good,33,Low,Stable,19,Medium
268,12.945589267262024,80.52700672919772,1,0,1,0,0,13,Sat,4,1,62,47,15,1256,1847,13,0.65,2.59,9.11,20,1,1,Fog,Good,68,High,Decreasing,4,Low
269,13.064416906282823,80.26225196533595,35,5,26,3,2,16,Sat,8,0,57,51,6,22156,402,7,6.97,6.76,6.94,17,1,1,Sunny,Good,65,Medium,Increasing,0,Medium
270,13.092947187864972,80.09468558509536,38,13,22,10,3,6,Mon,3,0,31,29,2,21557,3220,14,9.9,7.92,0.36,10,0,1,Cloudy,Medium,66,High,Increasing,8,High
271,12.972157402529088,80.4743977544992,20,1,2,0,1,9,Mon,12,0,43,43,0,24225,3020,23,9.28,8.49,7.68,13,1,1,Sunny,Poor,15,Medium,Stable,31,Low
272,13.061192516649738,80.1368311109248,48,12,33,12,0,6,Tue,11,0,76,68,8,4089,4802,6,6.79,0.6,10.5,4,1,1,Fog,Poor,56,High,Decreasing,9,High
273,13.055227079162048,80.56309654238581,53,2,2,2,0,7,Mon,1,1,61,52,9,19706,3603,3,1.04,8.55,11.1,12,1,0,Sunny,Medium,38,Low,Stable,51,High
274,12.816257012565945,80.30226094226146,70,12,38,8,4,20,Mon,2,1,14,13,1,9990,3414,30,8.83,5.35,3.82,1,1,1,Sunny,Poor,72,Low,Increasing,38,High
275,13.056731176662492,80.34328580957752,35,15,9,5,10,6,Wed,12,0,78,65,13,1200,2307,20,4.95,5.53,6.65,20,1,1,Sunny,Good,65,Low,Stable,14,High
276,13.10526881888143,80.30232889633446,52,16,17,7,9,23,Fri,4,0,60,46,14,8927,1671,25,8.26,1.71,1.62,17,0,1,Sunny,Medium,1,High,Stable,23,High
277,13.357731828960693,80.23952174542495,38,3,11,3,0,5,Fri,2,0,72,51,21,14249,353,21,14.38,10.76,4.77,13,1,1,Rain,Poor,25,Medium,Decreasing,42,High
278,13.037432084327584,80.23431374706072,71,29,2,26,3,4,Sun,6,0,15,14,1,22881,623,28,14.08,8.61,10.02,8,1,1,Fog,Medium,100,Low,Stable,38,High
279,13.127536217880843,80.10606656597689,67,13,30,5,8,2,Tue,10,1,18,14,4,5571,1175,10,3.43,8.63,10.19,9,0,1,Sunny,Medium,38,Medium,Increasing,25,High
280,13.027942148445575,80.00758216429013,12,1,6,1,0,20,Sun,1,0,35,35,0,19949,815,2,6.35,5.6,8.03,7,0,1,Rain,Good,57,Low,Decreasing,23,Low
281,12.874764304300905,80.50888903703188,62,9,52,6,3,0,Fri,10,0,24,16,8,15666,2177,18,2.5,4.21,1.17,20,1,1,Fog,Good,42,Medium,Decreasing,3,High
282,12.861270192436038,80.19997141027835,33,8,13,8,0,22,Thu,11,0,62,48,14,15631,3826,19,4.83,9.14,1.41,5,0,1,Cloudy,Poor,14,Low,Increasing,13,High
283,13.200472614173615,80.11284400649109,61,25,2,20,5,10,Fri,8,0,27,27,0,6217,3653,15,6.84,1.0,0.31,13,0,1,Sunny,Medium,64,Low,Increasing,54,High
284,13.046526342203327,80.2036298810162,7,0,5,0,0,20,Wed,7,0,60,54,6,7758,2749,27,0.5,11.84,10.12,13,0,1,Fog,Medium,62,High,Stable,37,Low
285,12.807519174927501,80.23011658919484,63,24,6,15,9,8,Fri,2,0,17,14,3,22080,837,0,6.54,6.03,6.11,3,0,1,Fog,Medium,93,High,Stable,38,High
286,12.96593277604154,80.55204525889216,44,18,14,12,6,15,Wed,4,0,18,16,2,21099,4942,29,5.04,7.44,6.56,18,1,0,Sunny,Medium,51,Medium,Decreasing,39,High
287,13.180552444916131,80.32004001756815,1,0,1,0,0,22,Thu,11,1,36,36,0,21739,1349,7,3.65,9.62,4.64,16,0,1,Rain,Poor,77,Low,Increasing,51,Low
288,13.109616670994342,80.23141400643475,22,8,12,4,4,11,Wed,8,1,52,52,0,17797,2217,26,0.88,9.57,1.55,0,1,0,Sunny,Medium,50,Low,Stable,9,Medium
289,13.125071974251068,80.0242555495221,64,9,31,1,8,3,Sat,8,0,32,30,2,10567,1876,8,0.91,10.84,10.96,3,1,0,Cloudy,Medium,98,Medium,Increasing,58,High
290,13.210098088052487,80.41061916416258,32,5,4,4,1,21,Thu,5,0,52,48,4,8439,166,24,1.92,8.11,9.36,0,1,1,Rain,Good,39,Low,Decreasing,51,High
291,12.86390821677239,80.20940218300507,0,0,0,0,0,5,Wed,2,1,21,18,3,15367,431,0,6.2,10.5,5.45,12,1,1,Cloudy,Good,43,High,Stable,50,Low
292,13.219636213111649,80.07633202467852,36,9,23,1,8,12,Wed,7,1,32,26,6,11161,3640,15,12.97,3.46,7.7,9,1,0,Sunny,Good,48,Medium,Stable,36,Medium
293,13.096703079008908,80.23703582779967,20,8,6,3,5,7,Sun,11,0,5,4,1,13029,2809,23,1.94,4.58,7.67,2,1,0,Cloudy,Medium,50,Medium,Stable,18,Low
